,timestamp,mission_id,idpu_type,idpu_time,numerator,denominator,data
676,2020-09-26 02:13:31.000000,2.0,2.0,2020-09-24 02:18:24.475800,676.0,2988.0,"b""\t \x02$$\x18\xcey\xd9\x11@\x07\x98\xda\xd45~\x082>\x0f\xd7\xad\xc0\xa3\x8fO+8\xe0\x17\xc7\xa3!\xd9|\x18\x14\xffi+\x8a\x91\xf5\xe4\xe4\xc9\xa4\xd9\x04\xf82'3\x12rcru\x90\xa4\x99\xf8\xccy1\xd0\xe8l\xf95\xa0\xc5\x18\xca4\x86Y"""
677,2020-09-26 02:13:31.000000,2.0,2.0,2020-09-24 02:18:25.467026,677.0,2988.0,"b""\t \x02$%\x18\x8fw'\x9b\xe0@\xe9\xd9\x0c&\x1bi\n\xbe\x12?\xa8\x99\xcb\xe8\xd8\x91=\xb6_\x92\xbe\xb3\xa9\xa4\xe0\x11\x89P\xd9\xc9b\xcaQ$\xeb\xdf\x9f \xe3\xda!\x97\xf7\xb0\xd0\x88\x9aA\xf4\xf4\xb4\x95\r\x1f\xe5\xf8\x84^Lx\xc6\xa9g \xa1\xb2^0"""
678,2020-09-26 02:13:32.000000,2.0,2.0,2020-09-24 02:18:26.467041,678.0,2988.0,"b""\t \x02$&\x18\x90w\xbf\xd2\xee\xf9\xa3\xa9\x1aG\xf0fz\xb7\xa6_\x83f\xd4\xa5\xe4\x91o\xc9b\x16\x92\x83\xad%/~Gx\xd2\xee\r;w\xe4C\x15\xd7\x07\x9b\xe3\xf2B\xe2b\x11jS\xf3$=J\x96C\x93=\xf4FH'*\xabe\x1f\x07\xbc>\xb0\xaf*\xa8"""
679,2020-09-26 02:13:32.000000,2.0,2.0,2020-09-24 02:18:27.467041,679.0,2988.0,"b'\t \x02$\'\x18\x90w\xec\x9a\xbc\x15\x15\xf1\xd1\x9e\xb0\x04 z\xa5\x19\x13\x84\xe6\xcf\x1d\xc7\xe5""%h=\xba\x8b\xc9\x07\xc9rI\xa3\x02y\x88\x9c\x91\xf4\xb2[C\xeeYr\xb8\xf2\x02\x8f\x97\xf8wQ\x1aGq\xf2\x1c\xd6\x87q\x98 \xf9\x1b\x8b\xc9K\x16\x91\x98|\x96\x04'"
680,2020-10-09 19:01:00.359002,2.0,2.0,2020-09-24 02:18:28.467026,680.0,2988.0,"b""\t \x02$(\x18\x8fw\x1f\x14P;\xbd\xb2\x19\xc1O\x7f\xe1\xdb%\x80'.\xab\x1eP\xcfz\x16M>\xc4\x89\x97\xda\xd0y9\xea\x0eo\x8aCI\x9a\xd1'>\xa2\x16\xf0D\x81W\xf1\xe2\xf0\xac\xc4\x97\xb1\xfa\xe4\xd8\xafa\x94Y\xcb\x04\xcf\xce\x99\xc8\xb7l\x86\xa7\xd9\x9c"""
681,2020-10-09 19:01:00.458426,2.0,2.0,2020-09-24 02:18:29.467041,681.0,2988.0,"b'\t \x02$)\x18\x90w\xb6kU\xf2\x80\xd1\x0c\xa14\\\x9b^o\x8f\xc9\xf4\x06a\xe5\xa7|\xc3\x1a\x0ep\x8d%\x1f~M\x08Y,\xb8\xf2F\x87\xf1\x89\xecj^jg&s!\xac\x89\xc2\xdb6\xd7""LlNO\xba\xd7\xe3\x08/>\x11\x97v\x10Fg\xa4\x85\x98P'"
682,2020-09-26 02:13:32.000000,2.0,2.0,2020-09-24 02:18:30.467041,682.0,2988.0,"b'\t \x02$0\x18\x90w\x00@\xbd""\xeb&\xd4\x1f\xa1""A!\xf3\xd5+\xf4\x918\xa2rX\xf2m\xe4|\xf8I\xd4\xb2rkbn\x06X\x9a?:\x8f$\xd8\x1f\x0f\x9f&\xb9\x1a\x11\x86\xd0$0r\xef,\xb2_>N\xe6\xddP\xbe\xd9?\x80Y\xc98Z""\x1e\xc1\xe0'"
683,2020-09-25 02:49:19.000000,2.0,2.0,2020-09-24 02:18:31.467026,683.0,2988.0,"b'\t \x02$1\x18\x8fw\x11\x0f?2\xa0\x1d$M\xb0bY\x96r]\x92\xc5""N\x89\xf9\xfa\x8f\r)\xba\x1f\xd9cy\xa2`\xb7\xd1\x02\xd2c\xa4s7\xff\xf1y8c\x04\xd39<3d\xd2\xef\xed&\x7f\xa8\xce_6q:\xd5B\xfc?\xb5\xb8\x97\x96E\xf9-0'"
684,2020-09-26 02:13:33.000000,2.0,2.0,2020-09-24 02:18:32.467041,684.0,2988.0,"b'\t \x02$2\x18\x90w\xb3RU\xef\xb0\xa1\xfd}\x0f\x1aJ^7\xd4\xbf \x9c\xb6\x10\x7fM~Y2x\xec\xb7\xf1\xfa\xc0\x7f#\x16G\xeb<\x18F\xbd\'-\xabx\xa4\x1fh\xfa\xf4\xbf""\x860?\x11\xac\x90\x03I\x1e\x96F\xe2@\xba\xc7\x80c\xcaj'"
685,2020-09-26 02:13:33.000000,2.0,2.0,2020-09-24 02:18:33.467041,685.0,2988.0,"b'\t \x02$3\x18\x90w\x11\xccr/\x8c\x96\xdbm\xf2>I8O/\x93\xde$\xe5&,\x93\x18\xf9\x94\x169\xc7\x93\x87\x9f$""\x1aGP\xd2~S\xe46,f\xac\xde\x87\xc8\xae^L\xc0\xbbQ\x1f$\xdcge\xd7\x91:\x7f\xc4?\n-\x93\t\x93\xef\x96>\x89\x9aX,\x96\x80'"
686,2020-09-26 02:13:33.000000,2.0,2.0,2020-09-24 02:18:34.467026,686.0,2988.0,"b""\t \x02$4\x18\x8fw\xff/\x15&\x9f\xe5*\x9e}Au\xf18i+\nm\xf7\xd2B\xd0\x14\x9e\xb4\xf9z\xb8\x8e\xc4\x93\xd1\xf7\xc2h\xee\xfc\x81\xc6}\x1c\xcf\xfb\x99\xc9\xda\xdb'\xa2}\xb5[.\x93]i\xfe\x9c^\x0cW\xb0o\xc9\xeb\x06w\x05\xae\xbb\xf23\x00"""
687,2020-09-26 02:13:33.000000,2.0,2.0,2020-09-24 02:18:35.467041,687.0,2988.0,"b'\t \x02$5\x18\x90w\xb6\xdd\xc2\xf1\x7f\xd8\xee\x93X,\x9a\xc0y){\xe4q\xee\x1aYB\x99\xc9i\x08t\x92q\xdc\xd9\x1a\xe4I\x9e\xc9\xc8\x05ko\x04\x11\x9f\x07\xab\xb2\xe8m\x93\xd0\xb0\xcd\xec\x10\xf0~f\x1e\xa0\x11\'?>h\x05\xb6DW""rM\x12o0'"
688,2020-09-26 02:13:33.000000,2.0,2.0,2020-09-24 02:18:36.467041,688.0,2988.0,"b'\t \x02$6\x18\x90w\x1fG_9\x8d\x13\xe6\xc0V,\x8a""\xfdI\xfa\xdcyZ\xc7\x08\x0f\x93]\x8d>q\x89\xd3\xe4n/rV\xe5C\xe4\xde\xadZ+\xaa\xa3\xd2\x9b9.SN\xb2r\x10\x9f\x93_3\x9a\x119\x921/\xa391!~i\'`\xff\x86\x0f\xec\xe0'"
689,2020-09-25 02:49:20.000000,2.0,2.0,2020-09-24 02:18:37.467041,689.0,2988.0,"b'\t \x02$7\x18\x90w\xebz\x0b\x19\x19k,\x07 A\xd9\xfd\x94\xb4\x9c\xc5\x195\xfff^@\x03\x11\x08\xceMb\xd9:;\xe4\xa3?\ng$tg\xe7\x8d\xd6\xcf\xc6\x8a\xf2 \x17\xe9G\xe4\xb5kr*\xd2\xa0?""\x88i3\xe8\xd1$\xfc\x9e\xdc\xb3\xb1\x1e\x07\xdf\xee\xe0'"
690,2020-09-25 02:49:20.000000,2.0,2.0,2020-09-24 02:18:38.467041,690.0,2988.0,b'\t \x02$8\x18\x90w\xc0\xaa\xf2\xf7\xb6C\xe1\x9dA?\xbe\t\xb4#0\x88\x848N^\xf6\xa1\x90\x7f\x93\xed*\xe8\xdc\x0f\xb3\xf0\x8a\xd9\x040Y\xe8\x10iJ\x82\x84\x9f\x0f\xa3\xc9\x06\x88L$\xe4H\x96\\C\xe5[&G\x13PD\xd6ie\xd5>p\xa0'
691,2020-09-25 02:49:20.000000,2.0,2.0,2020-09-24 02:18:39.467041,691.0,2988.0,"b'\t \x02$9\x18\x90w\'0\xd4?\xcd\x80\xf4\xd0\xea\x1aO\x1c4\x9b\xd4\xf9\x08K""5\x9fp\xf9\x06\x8b\xc9\xe5\x17x\x13\xe4\x8b,\xe7*\xd6\\>y\xef\x82\x8d\x93S\x93\xe0\xd6 u\x9a\xb5,\x92\x89\x18)\xf7\x13\x1eJH\x81\x9b\xe20\xd2E\xf4\xcb\xef\xa0E\x80\x90'"
692,2020-09-25 02:49:21.000000,2.0,2.0,2020-09-24 02:18:40.467041,692.0,2988.0,"b'\t \x02$@\x18\x90w\xd8+\xa2\x0b\x94\x04(ddbH\x04\xfb\x90\xb7\x1d?&\xf1f\xaf\x99\xc4S91\x1bd\xd7o\xba\x03y\x9d\xac\xc6\xffc/<U\xde\x15\xf9=0\xd7Mg\xd6~Dh\xfc\xbe4\x9b\x81\xf9,\td\xf7\x03\xc9}\x1f\x8d\x03\xdf|\xb2\xcf\xb3\x92c\x00'"
693,2020-09-26 02:13:34.000000,2.0,2.0,2020-09-24 02:18:41.467041,693.0,2988.0,"b'\t \x02$A\x18\x90w\xcf\x96\xf0\x01\x9f\xbc\xd8\x04\xcf""MvNBZ\xf23\xc2\x05O\x84U\xa4\'\x86}?n\x8c\xfe\x81\xfa\xc7\x9f\xe3\xcc\xdc\x892\xa1\xf6\x9c\xb3z!\xd3\t\xc9\x00\xc9\xd43\xddT\x9bG\x13\x93\xd1\x16NxY\xd9\x1f\xbdG\xe0\x01\xe0\x94\xf95\xc8'"
694,2020-09-26 02:13:34.000000,2.0,2.0,2020-09-24 02:18:42.467026,694.0,2988.0,"b'\t \x02$B\x18\x8fw(\xb3`A\xa3\xb7\x03\xf9\xa0_\xc7\xd6\x94\xc4\xf94K{\x9d~|?W3\x93X7H\x93\x93\xb5?\'cg<\x12t\xd9\x89""[93agT\x93\xae\x7f\xc6G\x9a\x82dw\xf3\xe8\xd4\x8d#Y\xfc\xd0\xb4\x83\x16$;\xbf=\xf5\xe4b\x80'"
695,2020-09-26 02:13:34.000000,2.0,2.0,2020-09-24 02:18:43.467041,695.0,2988.0,b'\t \x02$C\x18\x90w\xc7o\xab\xff\x99\xfd \x1a_~\x15Y\xccu\x9c\x93\xf1\x9d\xddi\x90\xf8*\xbc\x9c=u.\xfc\x96\xe5m\xba\xb7#?!pi>X\xc3\xfb\xf2u2\xfe\x98\xf1\xee\xff(\x13\xe1\xa2\xfa\xdb\xed\x9c|\xb6$\xdb\xe5\x9c\x1c\x90\xa2\x89\xc9\x12[\x87\x00'
696,2020-09-26 02:13:35.000000,2.0,2.0,2020-09-24 02:18:44.467041,696.0,2988.0,"b""\t \x02$D\x18\x90w\xe1\xecs\x0e\x1d\xe0\xd2\xd7\x04\x034\xf3\xc1`\xc0\x08\x13\xf5p\xd2B\x10s\xe3\xff\xf8y'\xd1\x19\\\x9c\x9f\x84\xb2H3\xf8\xac\x9c[\x13\xe0\xc2y\xd8\xbd\xd2|\xf5\x8b2Q\xe4\xa3g\xc9\x15F\x93\x0f\x8d%\xf6>@b\xdd\x0e\xb5\xcb>O\xc4"""
697,2020-09-25 02:49:21.000000,2.0,2.0,2020-09-24 02:18:45.467026,697.0,2988.0,b'\t \x02$E\x18\x8fw#\x9c\xa8>\xdf\x12\x12\x81Gg\xf2mq\x03\xe6\x18\xf9\xaa\xd99\xa94V\xc4K\xb3\xe1\x92\xcbR\x8cv\xfb\xa0\x8f$\x19@\x19\xf0\xd4iT\x90\xf0\x7f_-\x82R\xf0?\x1aK\xa16;\xf9\xf6\x80n\xff~K\x84\xcd\x02\xb3\x05\xc0'
698,2020-09-25 02:49:21.000000,2.0,2.0,2020-09-24 02:18:46.467041,698.0,2988.0,b'\t \x02$F\x18\x90w\xbb(\x14\xf6\x88\xf8\x14\x0f\xfcn\xfd^C#\xfd\xea\xbd[]\xa1_\x93\xc9\x8d\xe5\xab7+\xf2\x0f\x07\x96`i>#\xf2O\xb2\xc8\xdc\x1eMj\xfc\x0b\x1fm\x0b$Eg/i\x15L\x99j\xd97q\x12o\x92r\x1f\x97\x93\xe0\x07\xfd\x1f\x08\x0bI\xd0\xc0'
699,2020-09-25 02:49:22.000000,2.0,2.0,2020-09-24 02:18:47.467041,699.0,2988.0,"b'\t \x02$G\x18\x90w\xf5\x93\x03\x1b\xca\x0c\xd2\x98\xfe\x0f#<\x85\x1f\xc9\x88\x92\xb3\x1f@K\xec$199RI\xde3\xd8$\xb2)\t\xc8\x0e,\x97h\xb6\xf0\xf4N>\x94\x1f\xca\x0f\x93W\x8c\xe5c}\t\xf2\x12W\x86\x85\xa4\x82\xa7\xc9\x82\xdb$\x00^Ts\xcf\xe0'"
700,2020-09-25 02:49:22.000000,2.0,2.0,2020-09-24 02:18:48.467026,700.0,2988.0,"b'\t \x02$H\x18\x8fw\x18\x7f\xd77\xd7i\x1e\xbe\xfb~O\xf2\xcf\xcbI\xb9\xe3\x12IFrj\xc2\xd9D\x9d\xeb\xfeR=LC\xdd\xfc\xa23\x8d\xa4 ?\x81\xd7bF$\xf2\x0f\xcd1\xadL\xc4\xd4\x19\xc9O[""\xc9\xff\x12gQ\xd9\xc9\\Y\xbc\x13ce\xf1h'"
701,2020-09-26 02:13:35.000000,2.0,2.0,2020-09-24 02:18:49.467041,701.0,2988.0,"b'\t \x02$I\x18\x90w\xb4\xadp\xf1c8\x05\xa41XtY""\xbf!\x04v\x17\x1b6\xbf&\xd6(\x029\x90\xfa\xa5\'(\xf9`1\x9c\x8f\xd3\xe4\x89\x84\xde]\x9f\xa3\x10\xbaI\xc9\'\x9a\x0e\x05"">\xe7\xae\x0f\x81\ny\xa6\xb4\x12\x04|\x9f\x96\xc6\x92\x90\x80'"
702,2020-09-25 02:49:22.000000,2.0,2.0,2020-09-24 02:18:50.467041,702.0,2988.0,"b""\t \x02$P\x18\x90w\x08O\xfe)\x16\xb6\xd7V\xba @''/,\x94\xe4\xfd\xbeO\xf5I\xf5!0X\xab\xd8\xff3+\xda\x0f$\x1c>H\xea4\x92\xe8i'\xb1\xf2~\x15\xa5\xd7Zw\x07\xc9\xdd\x1a\xdeK\xcc\xe0\xf9J\xd9\xc4k_<\xfa\xa0\xfe\x94l\x9f\x0c\x9eC"""
703,2020-09-25 02:49:22.000000,2.0,2.0,2020-09-24 02:18:51.467026,703.0,2988.0,"b""\t \x02$Q\x18\x8fw\x08\xa5\x1e-Y_'^\x7fF2}\xd6G\x94%#\xa5\xf0xn6B\x11\xfc\xec\xb2\rJ<\xfc).\xbf\x98_l\xe4g5d?$\x8ag\x8b\xd9\x97,\xe5~l\x93}\xfa\x0c\xd2My;s\xf2\x84\xae\xde\x8bH\x8f~N\xde"""
704,2020-09-25 02:49:22.000000,2.0,2.0,2020-09-24 02:18:52.467041,704.0,2988.0,"b'\t \x02$R\x18\x90w\xb4\xac\x0f\xf0\xb7q\xf6\x87\xf2\x1eI\xa44\x8a\'\xe4\x8c\xa4\xdb\xa8y;\xcb\xfe\xb4|\xe0\x0b$\xd4g(A\x17d\x9e\x1el\x97\xa4\x899\x899\x17\x0b\xc9\xafC\xfa\x8f\x84%\xa4\xc6\xa0\\\x1f\x9c\x06\x9f\xc8M\x80\xf0Xx\x13""H\xee{\xaf\x96\x0b\xc0'"
705,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:53.467041,705.0,2988.0,"b'\t \x02$S\x18\x90w\x18\x04\x114\x85\x15\xe0\x8c\xbe\'\'\xb0,\x9e\xe8\x9c\x882\xc9\x1dJ\xf7\xa7\xa5\xa1\xc2\x91\xe6J|\x9a}f<\x1at\xc7\xc8\x0c\\\xa6ZI\xfa|\x96\r\xb2Q\x85\xe4\x82\'\x89L\xe47\xb5n\x13\x92\xe0\xbf""9\x9f\xd5\x93dV$\x9c\xec\xe4\xdc\xa5w\xe0'"
706,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:54.467041,706.0,2988.0,"b""\t \x02$T\x18\x90w\xf5\xdb$ \x98I+ovBy\xfcH3\x0c'\xca>N.\xe3\xccI\xa9_\xb5-xf)\xbb9$s6V~\xdd3uvr_Fl4\xdf\xdd|\xa1^Ht\xb96\xfc\x97)h\t[!? \xdcwn\x19+\xbf&W"""
707,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:55.467041,707.0,2988.0,"b""\t \x02$U\x18\x90w\xbb(\x98\xf4\x94\xac\xe8v\xe4'/\xc1b\xbd\x9c\x81\xe3\xe4\x9f$\xdf\xbd\x9c\xcfH\xe4\x02rO\x16\xc0(Rs\xef\x8a\xf0\x10\x02\x19\xe5\x82\xde4\x10\xcc~\x03\x1aL8D\x89\xb3\xe7\xd0<\x9a\xc4\x88+'&v,\x97\xd8\xf2\x98\x9c\xff\xc9\xca>"""
708,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:56.467041,708.0,2988.0,"b'\t \x02$V\x18\x90w""\xeeZ<\xc8\x18\xed2\xaf+\'\x0f(\xf1\xf2H\x81\xa5V\x1a_s\xe4\xf8\x8bILV\xfa\xc3\xe4\xe2-\xa4\xcb\xf8\x89\xfd\x0c\xcc\x94m\x85=\xdd\x9fH\xcd\x90\x9eLY`qg\xda\x05S\xe8\xcdO\xbb\xf8\xeb\xed""\xc5\xf00dX'"
709,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:57.467041,709.0,2988.0,b'\t \x02$W\x18\x90w\xe2K}\x13\x08\x90*\x80QGR\x7f\xf4\xd7\xed\xf67\xbb9\x05\x8d\xe8\xb7\xe5Wf3\xb3\xc8\xcc\xf8y\xb2\xef\xbfW\x1b\x05\x8b\xc9\x9a\x9f\x94\xedi\x10\xebI\xe2_\x93\xb4\x0cs\x0c\xe1\x0f\xc9\xe3\xc7\x93\x08\x0e\xd0\x0f\xcb\xacM\xf9\x87\x90h\xfc\xe4\x80'
710,2020-09-25 02:49:23.000000,2.0,2.0,2020-09-24 02:18:58.467041,710.0,2988.0,"b'\t \x02$X\x18\x90w\xc7b\r\xfc\x86\xae\xdd\x07\xec""l\xe4\xf4\xd3d\x9d\xc4I\xd7\xc9\xc8\xc5^Kb\x1f\x94|\x17-% \x00\xec\xfcX4\x04\x05\xce>*\x07\x8f\xd2%h=\xaf\xcb\x1e\xc7\xc9\xb1I\xaa\x92~\\NL\xbcY6\xa99\x1d\xc5\x940\xad\x94z\x8f'"
711,2020-09-26 02:13:37.000000,2.0,2.0,2020-09-24 02:18:59.467041,711.0,2988.0,"b""\t \x02$Y\x18\x90w'\xde\x03@\xf8\xac\xfb\xd8\x0fY\xe1\x86\xb6G\xc9\xeb\x17\xdb\xebIw\xcf\x92\x7f\xb6Lj\xbc\x93h\xf8\x96}\x91\xdb\xcfd\xe4\x9b\xcc1K8\x1c,\x84\xa6$\xa4\x8c\xe4\xe5\x85g\xa4\x9d;\xfel;\x15 ~\xf9\xde\xb3y\xa4\xfb\x1f\r\x17\xa2\xa0"""
712,2020-09-26 02:13:37.000000,2.0,2.0,2020-09-24 02:19:00.467041,712.0,2988.0,"b""\t \x02$\x00\x19\x90w\xd0&\x1a\x062u$\xad\xfea\xc3\xd9\xcbb\xcd\xc1_v\x96m\x02\xceL\xf0\xd9=\xe3g\xd4\xf9\xb8\xbfi\xaf\x13\xef\xc9qV\x9d:\xc2k\xf2~\x01\xed\xa0\xdc\x84\xfc\x97\x90\xa90t\xc6\xfeK'$\xf0(\xc6\xceN\xae|\x96d\x9d\x8agU@"""
713,2020-09-25 02:49:24.000000,2.0,2.0,2020-09-24 02:19:01.467041,713.0,2988.0,"b'\t \x02$\x01\x19\x90w\xd7\xf4\x84\x07\xa8\xbd\xd5r\x86\nf}\xfa^~A\x1f\xc7\x90\xebL$?$\xf2\x9ci8\xb9\x12|\x03\xe6\xa0<\x9e`\x8f\x15\'%\xb8,\x9a\xc0\xf8]\'2\x12r\xd3\x13\x9a\xa9p\x99\xff\x90<\x9f\x84~$>I""2\xed\x1b\xbfO\x93\xc7\x80'"
714,2020-09-25 02:49:24.000000,2.0,2.0,2020-09-24 02:19:02.467026,714.0,2988.0,b'\t \x02$\x02\x19\x8fw&O\xe0@\xa6\x8d\n\xc6@l\xd7\x97\xfec\xd7\x1b=\x0e\xd9\x9c\x9e\xd5\xcf\xf0\x1bdk\x13\x86f\r\xd6r\x91\x97G\xa3B\xbe\xf5#\xee\x94\x87w\xe3\xb8lJ\x90\xea\xf9\xb4\xb4\xa1\xe8\xcf\xcf\xfaz\xf2\xe4\xb0y3\x93\xbd6T@'
715,2020-09-26 02:13:38.000000,2.0,2.0,2020-09-24 02:19:03.467041,715.0,2988.0,"b""\t \x02$\x03\x19\x90w\xc1v\xcb\xfb\x8b\t\x1a\x9a\x9ag\xae\x9b\xdf/\xdb\xa6\xcf\ry+\x83\xf2\xab\xad'\x1fZM\x1a\xfc\x9c\xd4dx3\xfd?')\x1eN\x92;\xae\xbf*1;\xba<\x8f'\xeea\xf0\x1cY0\x1b4ZD\xf8I\xee\xb6\xcb\xd0D\x9e,\x9c\x8f\xe5\xe4\x93\xe0"""
716,2020-09-25 02:49:24.000000,2.0,2.0,2020-09-24 02:19:04.467041,716.0,2988.0,"b""\t \x02$\x04\x19\x90w\xea\xf4U\x14\xb7\xe8\xd2\x91v\x08\xd1<\xe7\x18\t\x07\xf4>\nG;\xc8\xe8S\xd8\\\xa5\xa1\xf2Y\xf2{|\x9f\xe5\x13\x92\x87\x16K\xd6{'\x15R\x0f#<\xf5l<\xd0\x87rs\xe4\xcf\xab^\xa1\x9e\xf4\xf9;\x12\xfcN\xb4\x9b\x08\xf9#\xa8"""
717,2020-09-25 02:49:25.000000,2.0,2.0,2020-09-24 02:19:05.467026,717.0,2988.0,b'\t \x02$\x05\x19\x8fw\x1ef\x08;\xe0\x94\x18Gr}\xc6[(\xb99~\x18kvq\x12Y:{\x12VFru\xd1\xe45$\xe3\xdf\xf3a\xa4\x07\xa4r\xbe\\\xad@\x92ho\xc6r\xf3\x00bI\x9a\xfb\xbe\xb6dO\xc8\xedg\xdd\xac\xde\xcd\xf65l\x8a&rm\xf0'
718,2020-09-26 02:13:38.000000,2.0,2.0,2020-09-24 02:19:06.467041,718.0,2988.0,"b'\t \x02$\x06\x19\x90w\xb7\xe0\x10\xf4H\xac\rf\xe1]./\xf4\x0f\xc9m\x16\xa9KB\xe3\xf2v\xf1\xe7\xf84\xa5\xcf\xc9^\x8b\xcd#\xf1\xbb\xe5)9.Apc93\xb9\xf2d\x82w\xe9\x9b\xb2\x11\xdd\x84\xe4\xae\xad\xbe\x01L\xcf\x98Z\xf7\x94""\xcc\xf1}j\x02'"
719,2020-09-26 02:13:38.000000,2.0,2.0,2020-09-24 02:19:07.467041,719.0,2988.0,"b'\t \x02$\x07\x19\x90w\xfe;\xac"";\xb0\xd4\xa9\xcb""M\xd0}\xc3\x1eCQ\x17\xdc\x9c\x93\xe4\xb2u\xc3\xfch\x9dE\'$(&\xfee\x07\x8f\x81A\xe4\xcdc\xa2\x03\xe4\x93\x03hA\x97\xe1\xf2u\x95\xa4\xf9K\x10G\xc9\x8b\x1b\xef\xeb\xc5\xd9\xe9\r\x9a{l\xfb\t\xc8\xde'"
720,2020-09-25 02:49:25.000000,2.0,2.0,2020-09-24 02:19:08.467026,720.0,2988.0,"b'\t \x02$\x08\x19\x8fw\x11\x08\xfa32\xde""\xe0\xdcc#\xb3\x95\xcc\xa4J5\x13\xefv9\xb8\x90p\xfcn\x0c\x08\'\xf5\xbeC-$\rbE\xbb\xf3\xc9^If\xc4l\xb3\x93a\xb6H\x16\xfe\xdbg\xf4\x8c\xd3#1\xa9\xbc,\xfc\xc3[R\xd7\x92<?+`'"
721,2020-09-25 02:49:25.000000,2.0,2.0,2020-09-24 02:19:09.467056,721.0,2988.0,b'\t \x02$\t\x19\x91w\xb4l\xb0\xf17\x17\xfe\x98`\x1b\xa4\xc6\xbdo\xc9\xb1G\x90\xf4=>\x7f\xac\t\xcf\x84\xad\\\xfd\n>5\xcb&\x97g\x90\xc8\xf6bi5\xbd\xe8D\x9f\x10\xf6.^Y\x00\xf7c\xe0an\xfc\x08L<\x98\x1b\x0b\x03\xa1\x9f\xf6C\xed\xe0'
722,2020-09-25 02:49:25.000000,2.0,2.0,2020-09-24 02:19:10.467041,722.0,2988.0,"b""\t \x02$\x10\x19\x90w\x0f\x9ao.\xad\xd0\xdb\x7f\x9e>H\xbeO\x06\x93\x86\xb2r\xdb\x96I\xfa{\\\x17\x1d\x8f'\xd0=l\x0e\xfd#\xb19\xf2f\x95\xbd8f\xbf>N>\xbc\xaeKI\xe9\xcf\x97}\xb2\x16W\x93/\x9f\xe2\xaf\xbf[e\xb4'(\xb3\x0e|\xce<\xcb&J"""
723,2020-09-25 02:49:26.000000,2.0,2.0,2020-09-24 02:19:11.467041,723.0,2988.0,"b""\t \x02$\x11\x19\x90w\xff\xc4\x12'\x9d\x01)f\xfcI\xbb?\xe6\x03I\xbfR\x1d_\x1e\x96\x98\x8aY'\xe1ey\xfe\xb1.\xe3\xed\xb0\xd9\xfe?'\xc3g\xc6\x8c\xea\xa39>\xb3d\xf6\x0c\xe4\xea\xcd\x92u5\xff\x1f\xc9\x0b\x9d\xcb\xcey\xf9-\xaa\xcd\xcc\xb7\xaf\xbf'5"""
724,2020-09-25 02:49:26.000000,2.0,2.0,2020-09-24 02:19:12.467041,724.0,2988.0,"b""\t \x02$\x12\x19\x90w\xb7vD\xf2\xa8n\xef\xeb\xcd,\xb0\xe3\xca\x00\xfcw\x13\x93V\x17V3\x92\xcb\x1f&\xdd'6\x96l\xbeD\xa8$\xe4\xb8\xed~ \xa6G\xccqw\xd7\x08Y<2Y\xbd\x82s\x87\xc7\x10\xec\nD\x97\xf4\xfaRVM!\xf5\t\xc9\x0f\x8b H"""
725,2020-09-25 02:49:26.000000,2.0,2.0,2020-09-24 02:19:13.467041,725.0,2988.0,b'\t \x02$\x13\x19\x90w\x1d\x1b\x1b8\xa3\xd5\xe6Zu&\xd2%\x82C\xe1Py(\x08\xf8|\xf9%\x00\xc10\xdb\xf8\xf9:\x12\xecR\xb6{>Kp\xd8\xae\\\x93?I3\xe6\xb6\xfc\xc99\x00\xef\xca\xb8\xcd\xb7I\xce\x01\x8dX\xce\\R\xc4:6\x03\xef\xaa<c\x80'
726,2020-09-25 02:49:26.000000,2.0,2.0,2020-09-24 02:19:14.467041,726.0,2988.0,"b""\t \x02$\x14\x19\x90w\xec\x92\xfd\x1aq\xc5+%\x04OV|,ZJ.\xc4\x9f\x81\xf9\x9d/%\x9ac\xf2\x99\xc9\x82\x1b$\xc8|\x98g=\x06k\xe9\x9f\xfe5\x0f?6F\xb7:\xf2\xba\xbf,\x12\xd2D\xb5\xa4\x92\x8f\xc9\xb5\x06\x97\xa4i\xeb?&X+V\x8f1'\xf84"""
727,2020-09-26 02:13:40.000000,2.0,2.0,2020-09-24 02:19:15.467041,727.0,2988.0,"b'\t \x02$\x15\x19\x90w\xc0\xa9m\xf8n|\xe3\n6<\x97,\x9c\xb9\x98\xb6G\xe6\x13T\xcd[\x84I\xf5\xcfd\xa5\xf9\xf0=<\xf8\x05Yv\x07\xee\x1e*\x0c\x86\x01\x9b\xcf\xf2\xe1\xd6\t\x19\xd4\x9c\x9e\xf8\xa94\xf9LI\x87$\xc0\x12|\xc6Y \xa9\xee""'"
